"phrase_id","lng_id","translation"
"4370","2","Eine Sammlung hinzufügen"
"4370","1","Add a collection"
"4371","2","Keine Sammlungen gefunden."
"4371","1","No collections found."
"4372","2","Ausgewählten Eintrag löschen"
"4372","1","Delete selected entry"
"4373","2","Ausgewähltes Glossar löschen"
"4373","1","Delete selected glossary"
"4374","2","Übersetzung des Glossars löschen"
"4374","1","Delete translation of glossary"
"4375","2","Glossarübersetzungen"
"4375","1","Glossary translations"
"4376","2","Sammlung"
"4376","1","Collection"
"4377","2","Sticker pro Seite"
"4377","1","Stickers per page"
"4378","2","Anzahl sichtbarer Seiten"
"4378","1","Number of visible pages"
"4379","2","Sammlung aktualisiert."
"4379","1","Collection updated."
"4380","2","Möchten Sie wirklich die Sammlung ""%s"" #%d löschen?"
"4380","1","Do you really want to delete collection ""%s"" #%d?"
"4381","2","Sammlung %d gelöscht."
"4381","1","Collection %d deleted."
"4382","2","Sticker gelöscht."
"4382","1","Sticker deleted."
"4383","2","Geschlecht obligatorisch"
"4383","1","Gender mandatory"
"4384","2","Nachname obligatorisch"
"4384","1","Surname mandatory"
"4385","2","Vorname obligatorisch"
"4385","1","Givenname mandatory"
"4386","2","Benutzername obligatorisch"
"4386","1","Username mandatory"
"4387","2","Name"
"4387","1","Realname"
"4388","2","Seite versenden"
"4388","1","Send page"
"4389","2","Mnogosearch"
"4389","1","Mnogosearch"
"4390","2","Klickpfad von außerhalb"
"4390","1","Clickpaths from outside"
"4391","2","Andere"
"4391","1","Others"
"4392","2","%s Seiten/Besuch"
"4392","1","%s pages/visit"
"4393","2","Feldwerte"
"4393","1","Field values"
"4394","2","Wert, gegen den geprüft wird."
"4394","1","Value to match against."
"4395","2","Abgleichwert"
"4395","1","Match value"
"4396","2","Operator"
"4396","1","Operator"
"4397","2","Parameter"
"4397","1","Parameter"
"4398","2","Parameter-Namensraum"
"4398","1","Parameter namespace"
"4399","2","Leer lassen, um GET-Parameter zu wählen."
"4399","1","Leave empty to fetch get parameters."
"4400","2","Text bei keiner Übereinstimmung"
"4400","1","Text if no match"
"4401","2","Text bei Übereinstimmung"
"4401","1","Text if match"
"4402","2","Gehe zu Seite"
"4402","1","Go to page"
"4403","2","Standardverhalten"
"4403","1","Default behaviour"
"4404","2","Automatisch"
"4404","1","Auto"
"4405","1","Total"
"4406","2","Stumm"
"4406","1","Muted"
"4408","2","Binärdatei nicht gefunden oder nicht zugänglich."
"4408","1","Binary file not found or not accessible."
"4409","2","Avatar-Bilder hochladen"
"4409","1","Upload avatar images"
"4410","2","Beschreibungen"
"4410","1","Descriptions"
"4411","2","Bestimmt, ob Surfer ihr Passwort ändern können."
"4411","1","Determines whether surfers can change their passwords."
"4412","2","Wenn gesetzt, darf der Surfer ein Avatar-Bild für sich hochladen."
"4412","1","When set, the surfer is allowed to upload an avatar image for him into the media db."
"4413","2","Bildordner"
"4413","1","Image folder"
"4414","2","Keine Datei hochgeladen"
"4414","1","No file uploaded"
"4415","2","Datei unvollständig"
"4415","1","File incomplete"
"4416","2","E-Mail bereits vorhanden"
"4416","1","Email does exist"
"4417","2","Nicht übereinstimmende Passwörter"
"4417","1","Passwords do not match"
"4418","2","Passwort geändert"
"4418","1","Password changed"
"4419","2","Avatar-Bild hochgeladen"
"4419","1","Avatar image uploaded"
"4420","2","Fehler beim Hochladen"
"4420","1","Error during upload"
"4421","2","Profil gespeichert"
"4421","1","Profile saved"
"4422","2","E-Mail in Blacklist"
"4422","1","Email is blacklisted"
"4423","2","E-Mail erfolgreich geändert"
"4423","1","Email changed successfully"
"4424","1","Success messages"
"4425","2","Handle in Blacklist"
"4425","1","Handle is blacklisted"
"4426","2","Keine übereinstimmenden E-Mails"
"4426","1","Emails do not match"
"4427","2","Die E-Mail-Bestätigung stimmt nicht mit der angegebenen E-Mail überein."
"4427","1","Email confirmation does not match with given email."
"4428","2","E-Mail-Änderungsanfrage ok"
"4428","1","Change email request ok"
"4429","2","Absenderadresse"
"4429","1","From address"
"4430","2","Abbrechenbutton"
"4430","1","Cancel button"
"4431","2","Neues Passwort"
"4431","1","New password"
"4432","2","Bestätigung neues Passwort"
"4432","1","New password verification"
"4433","2","Uploadbutton-Titel"
"4433","1","Upload button caption"
"4434","2","Bildupload Titel"
"4434","1","Upload image caption"
"4435","2","Formulartitel"
"4435","1","Form caption"
"4436","2","IFrame"
"4436","1","IFrame"
"4437","2","ID der Seite, auf der Nutzer ein neues Passwort anfordern können. Für jede Anforderung erhalten Nutzer eine E-Mail. Standard ist die aktuelle Seiten-ID."
"4437","1","ID of the page where users can request a password change. For each request,  users will receive an email. Default is the current page id."
"4438","2","Automatisch"
"4438","1","Automatic"
"4439","2","SSL benutzen"
"4439","1","Use SSL"
"4440","2","Verschlüsselung benutzen"
"4440","1","Use encryption"
"4441","2","Port"
"4441","1","Port"
"4442","2","Mit Passwort bestätigen?"
"4442","1","Confirm with password?"
"4443","2","Auf ""Nein"" stellen, wenn Surfer ihr altes Passwort nicht angeben müssen, um Änderungen zu bestätigen."
"4443","1","Set to ""No"" if surfers do not need to enter their existing password to confirm changes."
"4444","2","Surfer nicht registriert"
"4444","1","Surfer not registered"
"4445","2","Keine Upload-Berechtigung"
"4445","1","No upload permission"
"4446","2","Nicht autorisiert"
"4446","1","Not authorized"
"4447","2","Uploadbild Text"
"4447","1","Upload image text"
"4448","2","Upload-Berechtigung"
"4448","1","Upload permission"
"4449","2","Antworten in Gruppenliste?"
"4449","1","Answers in group list?"
"4450","2","Antworten in der Gruppenliste darstellen."
"4450","1","Display answers in group list."
"4451","2","Audiocaptcha-Icon"
"4451","1","Captcha speaker icon"
"4452","2","Speakerlink Titel"
"4452","1","Speaker link title"
"4453","2","Alttext für Speaker-Icon"
"4453","1","Speaker alt text"
"4454","2","Popuptitel"
"4454","1","Popup title"
"4455","2","Popuplinktitel"
"4455","1","Popup link title"
"4456","2","Dateien aus Unterverzeichnissen"
"4456","1","Files from subdirectories"
"4457","2","Suche reparieren"
"4457","1","Repair search"
"4458","2","Suchdaten reparieren"
"4458","1","Repair search data"
"4459","2","%s Pfade von Einträgen geändert."
"4459","1","%s entry paths changed."
"4460","2","Einträge müssen nicht repariert werden."
"4460","1","Entries do not need to be fixed."
"4461","2","Threads abonnieren"
"4461","1","Subscribe threads"
"4462","2","Suchformular anzeigen?"
"4462","1","Show search form?"
"4463","2","Rich-Text-Editor benutzen?"
"4463","1","Use richtext editor?"
"4465","2","Ungültiger Suchtext"
"4465","1","Invalid search string"
"4466","2","Um"
"4466","1","At"
"4467","2","Letzter Eintrag"
"4467","1","Last entry"
"4468","2","Zitieren"
"4468","1","Cite"
"4469","2","Neue Frage"
"4469","1","New question"
"4470","2","Registriert"
"4470","1","Registered"
"4464","2","Anzahl Seiten"
"4464","1","Number of pages"
"4471","2","Avatarbildgröße"
"4471","1","Avatar image size"
"4472","2","E-Mail des Users"
"4472","1","User EMail"
"4473","2","Thread ""%s"" (%d) aus ""%s"" löschen?"
"4473","1","Delete thread ""%s"" (%d) from ""%s""?"
"4474","2","Thread gelöscht."
"4474","1","Thread deleted."
"4475","2","Eintrag ""%s"" (%d) aus ""%s"" löschen?"
"4475","1","Delete entry ""%s"" (%d) from ""%s""?"
"4476","2","Admin-Benachrichtigung"
"4476","1","Admin notification"
"4477","2","Ausgabetyp"
"4477","1","Output type"
"4478","2","Forum bearbeitet."
"4478","1","Forum modified."
"4479","2","Thread eingefügt."
"4479","1","Thread pasted."
"4480","2","Thread ausgeschnitten."
"4480","1","Thread cut out."
"4481","2","XSLT-Datei ""%s"" unterstützt möglicherweise das Modul ""%s"" nicht."
"4481","1","XSLT file ""%s"" may not support module ""%s""."
"4482","2","Abonnement-E-Mail"
"4482","1","Subscription email"
"4483","2","E-Mail-Inhalt"
"4483","1","Email content"
"4484","2","Kategorie geändert."
"4484","1","Category modified."
"4485","2","Soll dieses Logger-Modul aktiviert werden?"
"4485","1","Activate this logger module?"
"4486","2","{%NOTIFY%} := ADMINISTRATOR,SUBSCRIPTION {%RECEIVER%}, {%ENTRY_AUTHOR%}, {%ENTRY_SUBJECT%}, {%LINK%}, {%PROJECT%}, {%ENTRY_CHANGED%}, {%ENTRY_CREATED%}"
"4486","1","{%NOTIFY%} := ADMINISTRATOR,SUBSCRIPTION {%RECEIVER%}, {%ENTRY_AUTHOR%}, {%ENTRY_SUBJECT%}, {%LINK%}, {%PROJECT%}, {%ENTRY_CHANGED%}, {%ENTRY_CREATED%}"
"4487","2","Wählen Sie bitte aus, welches Forum oder welche Kategorie dargestellt werden soll."
"4487","1","Please select the forum or category to display."
"4488","2","{%NOTIFY%} := ADMINISTRATOR, SUBSCRIPTION {%RECEIVER%}, {%ENTRY_AUTHOR%}, {%ENTRY_SUBJECT%}, {%LINK%}, {%PROJECT%}, {%ENTRY_CHANGED%}, {%ENTRY_CREATED%}"
"4488","1","{%NOTIFY%} := ADMINISTRATOR, SUBSCRIPTION {%RECEIVER%}, {%ENTRY_AUTHOR%}, {%ENTRY_SUBJECT%}, {%LINK%}, {%PROJECT%}, {%ENTRY_CHANGED%}, {%ENTRY_CREATED%}"
"4489","2","Wählen Sie bitte die Kategorie aus, die dargestellt werden soll."
"4489","1","Please select the category to display."
"4490","2","XML importieren"
"4490","1","Import XML"
"4491","2","Konfiguration aus XML importieren"
"4491","1","Import configuration from XML"
"4492","2","Aktuelle Konfiguration als XML exportieren"
"4492","1","Export the current configuration as XML"
"4493","2","Action hinzufügen"
"4493","1","Add action"
"4494","2","Neue Action hinzufügen"
"4494","1","Add a new action"
"4495","2","Aktuelle Action-Gruppe löschen"
"4495","1","Delete current action group"
"4496","2","Neue Action-Gruppe hinzufügen"
"4496","1","Add a new action group"
"4497","2","Action-Gruppen"
"4497","1","Action groups"
"4498","2","Actions"
"4498","1","Actions"
"4499","2","Action erfolgreich hinzugefügt."
"4499","1","Action sucessfully added."
"4501","2","Observer hinzufügen"
"4501","1","Add observer"
"4502","2","Einen neuen Action-Observer hinzufügen"
"4502","1","Add a new action ovserver"
"4503","2","Action löschen"
"4503","1","Delete action"
"4504","2","Aktuelle Action löschen"
"4504","1","Delete current action"
"4505","2","Observer-Klasse"
"4505","1","Observer class"
"4506","2","Observer-Klasse hinzufügen"
"4506","1","Add observer class"
"4507","2","Action-Gruppe hinzufügen"
"4507","1","Add action group"
"4508","2","Oberver"
"4508","1","Observers"
"4509","2","Observer ""%s"" erfolgreich hinzugefügt."
"4509","1","Observer ""%s"" successfully added."
"4510","2","Action-Gruppe erfolgreich hinzugefügt."
"4510","1","Action group successfully added."
"4511","2","Action erfolgreich gelöscht."
"4511","1","Action successfully deleted."
"4513","2","Soll die Action ""%s"" wirklich gelöscht werden?"
"4513","1","Really delete action ""%s""?"
"4514","2","Observer-Klasse löschen"
"4514","1","Delete observer class"
"4515","2","Soll die Gruppe ""%s"" wirklich gelöscht werden?"
"4515","1","Really delete group ""%s""?"
"4516","2","Observer erfolgreich gelöscht."
"4516","1","Observer successfully deleted."
"4517","2","Falscher Dateityp, XML erwartet."
"4517","1","Wrong file type, XML expected."
"4518","2","Bestehende Konfiguration ersetzen."
"4518","1","Replace existing configuration"
"4519","2","Zur bestehenden Konfiguration hinzufügen"
"4519","1","Add to existing configuration"
"4520","2","Import-Modus"
"4520","1","Import mode"
"4521","2","Importkonfiguration"
"4521","1","Import configuration"
"4522","2","Action-Gruppe erfolgreich gelöscht."
"4522","1","Action group successfully deleted."
"4523","2","Upload-Datei mit Action-Dispatcher-Konfiguration auswählen."
"4523","1","Select upload file with action dispatcher configuration"
"4524","2","Kategorie eingefügt."
"4524","1","Category pasted."
"4525","2","Kategorie ausgeschnitten."
"4525","1","Category cut out."
"4526","2","%s Kategoriepfade geändert."
"4526","1","%s category paths changed."
"4527","2","Die Konfiguration wurde erfolgreich importiert."
"4527","1","Configuration successfully imported."
"4528","2","Actions beim Aufruf registrieren"
"4528","1","Register actions on call"
"4529","2","Bounce-Nachrichten"
"4529","1","bounced messages"
"4530","2","Reguläre Nachrichten"
"4530","1","regular messages"
"4531","2","Fehler beim Trainieren des Bounce-Handlers. Sie müssen zuerst einige E-Mails als Bounce-Nachricht markieren."
"4531","1","Error on training bounce handler. You need to mark some emails manually as bounces first."
"4532","2","Zurzeit sind keine User blockiert."
"4532","1","No users are currently blocked."
"4533","2","Keine E-Mails zum Verarbeiten."
"4533","1","No emails to process."
"4534","2","Testmail versendet."
"4534","1","Test email sent."
"4535","2","Mails bewertet."
"4535","1","Mails rated."
"4536","2","Training erfolgreich."
"4536","1","Training successful."
"4550","2","Reguläre E-Mail"
"4550","1","Regular email"
"4551","2","Bounce-E-Mail"
"4551","1","Bounce email"
"4538","2","Reguläre E-Mails"
"4538","1","Regular emails"
"4539","2","Bounce-E-Mails"
"4539","1","Bounced emails"
"4540","2","Neue E-Mails"
"4540","1","New emails"
"4541","2","Mailingliste"
"4541","1","Mailing list"
"4542","2","Cronjob bearbeiten"
"4542","1","Edit cronjob"
"4543","2","Cronjob deaktiviert"
"4543","1","Cronjob disabled"
"4544","2","Der Cronjob ""%s"" wurde deaktiviert."
"4544","1","The cronjob ""%s"" has been disabled."
"4545","2","Unzustellbare E-Mails"
"4545","1","Undelivered emails"
"4546","2","Als Bounce markieren"
"4546","1","Mark as bounce"
"4547","2","Als regulär markieren"
"4547","1","Mark as regular"
"4552","2","Kategorie der unzustellbaren E-Mail auf ""%s"" gesetzt."
"4552","1","Category of undelivered email set to ""%s""."
"1821","3","Data filter"
"3250","3","Title already used."
"3251","3","Extension already used."
"1830","3","Filter deleted."
"1957","3","View modified."
"3252","3","Filter modified."
"3253","3","Filter module already used."
"1854","3","Glossary"
"2969","3","Content parts"
"2929","3","Mobile"
"2932","3","Duplicate mode"
"2934","3","Define Mapping"
"2118","3","Lastname"
"2119","3","Firstname"
"2456","3","CSV import"
"2927","3","Zip"
"2928","3","Firm"
"2454","3","Update"
"1430","3","Mapping"
"4554","1","Category presentation"
"4554","2","Teaser"
"4555","1","File to large"
"4555","2","Datei zu groß"
"4557","2","Wert bearbeitet."
"4557","1","Value modified."
"4558","2","Wert für Feld ""%s"""
"4558","1","Value for field ""%s"""
"4559","2","Feld bearbeitet."
"4559","1","Field modified."
"4560","2","Werte"
"4560","1","Values"
"4561","2","Domain ""%s"" (%d) wurde gespeichert."
"4561","1","Domain ""%s"" (%d) has been saved."
"4562","2","Wert nicht gesetzt"
"4562","1","Value not set"
"4563","2","Wert gesetzt"
"4563","1","Value is set"
"4564","2","Feld ""%s"" löschen?"
"4564","1","Delete field ""%s""?"
"4565","2","Feld ""%s"" wurde gelöscht."
"4565","1","Field ""%s"" has been deleted."
"4566","2","Feld hinzugefügt."
"4566","1","Field added."
"4567","2","Option geändert."
"4567","1","Option modified."
"4568","2","Richtext (einfach)"
"4568","1","Richtext (simple)"
"4569","2","Richtext"
"4569","1","Richtext"
"4570","2","Textfeld (mehrzeilig)"
"4570","1","Textarea"
"4571","2","Textfeld (einfach)"
"4571","1","Input field"
"4572","2","Standardtext"
"4572","1","Default text"
"4573","2","Link, mit dem ein PDF im Popup-Fenster geöffnet wird."
"4573","1","Link that opens popup with pdf."
"4575","2","Seite nach Absenden"
"4575","1","Page after submission"
"4576","2","Feedback-Empfänger und Absender der Feedback-Bestätigung."
"4576","1","Feedback recipient and sender of feedback confirmations."
"4577","2","""HTML""  um das Absendergebnis auf der Seite darzustellen, ""PDF"" um das Ergebnis in einem PDF darzustellen und die Seite leer zu lassen, ""PDF + HTML"" für beide Optionen."
"4577","1","""HTML"" to display the result on this page, ""PDF"" to display the result in a PDF and leaving the Website blank, and ""PDF + HTML"" for both options."
"4574","2","Feedback-Modus"
"4574","1","Feedback mode"
"4556","2","0% = opak, 100% = transparent"
"4556","1","0% = opaque, 100% = transparent"
"4578","2","Transparenz"
"4578","1","Transparency"
"4579","2","Vordergrundfarbe"
"4579","1","Foreground color"
"4580","2","Helligkeit"
"4580","1","Brightness"
"4581","2","Standard-Helligkeit"
"4581","1","Default brightness"
"4582","2","-100 - +100"
"4582","1","-100 - +100"
"4583","2","0% = opak, 100% = transparent, nur für PNG"
"4583","1","0% = opaque, 10 % = transparent, only for png"
"4584","2","Standardfarben"
"4584","1","Default colors"
"4585","2","Domain-Kennungen"
"4585","1","Domain identifiers"
"4586","2","Standardtag"
"4586","1","Default tag"
